rank	token	freq
1123 	 sollen 	 10
1124 	 brauche 	 10
1125 	 gesprochen, 	 10
1126 	 Wirtin«, 	 10
1127 	 mache 	 10
1128 	 Widerspruch 	 10
1129 	 genügt 	 10
1130 	 Denn 	 10
1131 	 kindlich 	 10
1132 	 wäre. 	 10
1133 	 ist; 	 10
1134 	 Gründen 	 10
1135 	 dich, 	 10
1136 	 Akt 	 10
1137 	 entweder 	 10
1138 	 wird. 	 10
1139 	 Entscheidung 	 10
1140 	 eilte 	 10
1141 	 unserem 	 10
1142 	 Besuch 	 10
1143 	 Jedenfalls 	 10
1144 	 erzählte 	 10
1145 	 wohl, 	 10
1146 	 merkte 	 10
1147 	 sieht 	 10
1148 	 kümmert 	 10
1149 	 könnte. 	 10
1150 	 Holz 	 10
1151 	 Zweifel 	 10
1152 	 Schreiber 	 10
1153 	 Dinge, 	 10
1154 	 bist, 	 10
1155 	 Nachtverhöre 	 10
1156 	 Wirtsstube 	 9
1157 	 legte 	 9
1158 	 Sessel 	 9
1159 	 Antwort, 	 9
1160 	 »Ist 	 9
1161 	 außer 	 9
1162 	 leise, 	 9
1163 	 Rücken 	 9
1164 	 Telefon 	 9
1165 	 kehrte 	 9
1166 	 um, 	 9
1167 	 Um 	 9
1168 	 eigentliche 	 9
1169 	 Stirn 	 9
1170 	 hat.« 	 9
1171 	 gestern 	 9
1172 	 mit, 	 9
1173 	 nämlich, 	 9
1174 	 Lächeln 	 9
1175 	 Luft 	 9
1176 	 brachte 	 9
1177 	 eng 	 9
1178 	 Wäre 	 9
1179 	 Hauses 	 9
1180 	 Welt 	 9
1181 	 Euch 	 9
1182 	 fühlte 	 9
1183 	 erwartete 	 9
1184 	 links 	 9
1185 	 standen 	 9
1186 	 gleiche 	 9
1187 	 Männer 	 9
1188 	 her, 	 9
1189 	 Mund 	 9
1190 	 setzen 	 9
1191 	 »nur 	 9
1192 	 offenen 	 9
1193 	 er: 	 9
1194 	 schnell, 	 9
1195 	 Fuß 	 9
1196 	 Haus, 	 9
1197 	 wartet 	 9
1198 	 erschien 	 9
1199 	 sichtlich 	 9
1200 	 erfuhr 	 9
1201 	 zuviel 	 9
1202 	 Zeichen 	 9
1203 	 War 	 9
1204 	 gehabt, 	 9
1205 	 waren. 	 9
1206 	 sagten 	 9
1207 	 heißt 	 9
1208 	 tun. 	 9
1209 	 weißt 	 9
1210 	 werde. 	 9
1211 	 soviel 	 9
1212 	 gleichen 	 9
1213 	 Am 	 9
1214 	 erfahren 	 9
1215 	 Vorstand 	 9
1216 	 Stelle, 	 9
1217 	 außerdem 	 9
1218 	 miteinander 	 9
1219 	 deinem 	 9
1220 	 gemacht. 	 9
1221 	 schweigend 	 9
1222 	 einmal, 	 9
1223 	 Durch 	 9
1224 	 Mühe 	 9
1225 	 Gefühl 	 9
1226 	 dir, 	 9
1227 	 Eltern 	 9
1228 	 früh 	 9
1229 	 Schritte 	 9
1230 	 Mutter, 	 9
1231 	 Arbeiten 	 9
1232 	 vielleicht, 	 9
1233 	 scheinen 	 9
1234 	 verloren, 	 9
1235 	 bekommen, 	 9
1236 	 Ohne 	 9
1237 	 Olgas 	 9
1238 	 erhob 	 9
1239 	 Klamm. 	 9
1240 	 allein, 	 9
1241 	 Fräulein 	 9
1242 	 sollten 	 9
1243 	 Male 	 9
1244 	 tatsächlich 	 9
1245 	 drückte 	 9
1246 	 Anlaß 	 9
1247 	 mich. 	 9
1248 	 traurig 	 9
1249 	 Dingen 	 9
1250 	 verschiedene 	 9
1251 	 schloß 	 9
1252 	 bekommt 	 9
1253 	 warst 	 9
1254 	 Barnabasschen 	 9
1255 	 vorsichtig 	 9
1256 	 gewiß, 	 9
1257 	 eigenem 	 9
1258 	 Angelegenheiten 	 9
1259 	 Weg, 	 9
1260 	 erklären, 	 9
1261 	 gefunden 	 9
1262 	 Vorsteher. 	 9
1263 	 außerhalb 	 9
1264 	 einigen 	 9
1265 	 Dagegen 	 9
1266 	 hält 	 9
1267 	 klar 	 9
1268 	 vier 	 9
1269 	 Leid 	 9
1270 	 Unglück 	 9
1271 	 Frage, 	 9
1272 	 Geld 	 9
1273 	 gegeben, 	 9
1274 	 ihnen, 	 9
1275 	 wolle, 	 9
1276 	 Schulzimmer 	 9
1277 	 länger 	 9
1278 	 geheimen 	 9
1279 	 Herren, 	 9
1280 	 sagt, 	 9
1281 	 Ehrfurcht 	 9
1282 	 versuchte 	 9
1283 	 Kanzleien 	 9
1284 	 jenen 	 9
1285 	 Bürgels 	 9
1286 	 Pepis 	 9
1287 	 spät 	 8
1288 	 niemandem 	 8
1289 	 hören. 	 8
1290 	 Haare 	 8
1291 	 hätte. 	 8
1292 	 schob 	 8
1293 	 Benehmen 	 8
1294 	 stören 	 8
1295 	 Ofen 	 8
1296 	 genug, 	 8
1297 	 bitte 	 8
1298 	 wartete 	 8
1299 	 Obwohl 	 8
1300 	 lächelnd 	 8
1301 	 nach, 	 8
1302 	 dürfen. 	 8
1303 	 Schrecken 	 8
1304 	 Frieden 	 8
1305 	 Uhr 	 8
1306 	 Wand 	 8
1307 	 Den 	 8
1308 	 schönen 	 8
1309 	 wenig. 	 8
1310 	 verstand 	 8
1311 	 Stille 	 8
1312 	 nicht?« 	 8
1313 	 dennoch 	 8
1314 	 wirkliche 	 8
1315 	 zeigten 	 8
1316 	 Zustand 	 8
1317 	 rechts 	 8
1318 	 dankbar 	 8
1319 	 kannte, 	 8
1320 	 Betten 	 8
1321 	 »Herr 	 8
1322 	 früher, 	 8
1323 	 Zimmer. 	 8
1324 	 Frau. 	 8
1325 	 Schwelle 	 8
1326 	 sagen. 	 8
1327 	 komme 	 8
1328 	 Abschied 	 8
1329 	 Verantwortung 	 8
1330 	 traf 	 8
1331 	 dafür, 	 8
1332 	 fort 	 8
1333 	 nennen, 	 8
1334 	 gleichgültig, 	 8
1335 	 letzte 	 8
1336 	 Alle 	 8
1337 	 Meinung, 	 8
1338 	 bitten, 	 8
1339 	 gelang 	 8
1340 	 bereit 	 8
1341 	 versteckt 	 8
1342 	 Nachrichten 	 8
1343 	 Brief, 	 8
1344 	 sprang 	 8
1345 	 hielt, 	 8
1346 	 kannte 	 8
1347 	 wissen. 	 8
1348 	 keinem 	 8
1349 	 Bewegung 	 8
1350 	 Jungen 	 8
1351 	 Wo 	 8
1352 	 selbst. 	 8
1353 	 seitdem 	 8
1354 	 Möglichkeit, 	 8
1355 	 näher 	 8
1356 	 darauf, 	 8
1357 	 nehmen, 	 8
1358 	 kurzen 	 8
1359 	 gerne 	 8
1360 	 Winkel 	 8
1361 	 beugte 	 8
1362 	 weiteres 	 8
1363 	 Lust 	 8
1364 	 lehnte 	 8
1365 	 Körper 	 8
1366 	 Ernst 	 8
1367 	 schüttelte 	 8
1368 	 Ruhe 	 8
1369 	 ungeduldig 	 8
1370 	 verstehen. 	 8
1371 	 handelt 	 8
1372 	 sonstigen 	 8
1373 	 entsprechend 	 8
1374 	 abends 	 8
1375 	 Verachtung 	 8
1376 	 merkte, 	 8
1377 	 Last 	 8
1378 	 guter 	 8
1379 	 ertragen 	 8
1380 	 rufen 	 8
1381 	 besteht 	 8
1382 	 Wohl 	 8
1383 	 geschieht 	 8
1384 	 denn, 	 8
1385 	 richtig, 	 8
1386 	 Reden 	 8
1387 	 Sinn 	 8
1388 	 irgendeiner 	 8
1389 	 Schließlich 	 8
1390 	 hinweg 	 8
1391 	 Berufung 	 8
1392 	 jemals 	 8
1393 	 gebracht 	 8
1394 	 sieht, 	 8
1395 	 böse, 	 8
1396 	 worum 	 8
1397 	 Hoffnungen 	 8
1398 	 oder, 	 8
1399 	 Absicht 	 8
1400 	 Kindern 	 8
1401 	 manchmal, 	 8
1402 	 beobachtet 	 8
1403 	 Vorstellungen 	 8
1404 	 Kutscher 	 8
1405 	 erwarten 	 8
1406 	 dürfe 	 8
1407 	 läßt 	 8
1408 	 Momus, 	 8
1409 	 fähig 	 8
1410 	 irgendeine 	 8
1411 	 Beleidigung 	 8
1412 	 tut 	 8
1413 	 siehst 	 8
1414 	 deines 	 8
1415 	 Brückenhof 	 8
1416 	 Wort, 	 8
1417 	 vergeblich 	 8
1418 	 Wesen 	 8
1419 	 helfen 	 8
1420 	 gelungen 	 8
1421 	 Plan 	 8
1422 	 Erfolg 	 8
1423 	 wir, 	 8
1424 	 Selbst 	 8
1425 	 Gisas 	 8
1426 	 Dienern 	 8
1427 	 erzählt, 	 8
1428 	 kommt, 	 8
1429 	 die, 	 8
1430 	 Aussehen 	 8
1431 	 Parteien, 	 8
1432 	 Furcht 	 8
1433 	 Spritze 	 8
1434 	 Schloß. 	 7
1435 	 Grafen 	 7
1436 	 wem 	 7
1437 	 Mann. 	 7
1438 	 Schritt 	 7
1439 	 Sonst 	 7
1440 	 Wagen 	 7
1441 	 nach. 	 7
1442 	 Deshalb 	 7
1443 	 einzelnen 	 7
1444 	 Pflicht 	 7
1445 	 gezeigt 	 7
1446 	 Recht, 	 7
1447 	 Pflicht, 	 7
1448 	 ließen 	 7
1449 	 kurz, 	 7
1450 	 Bauern, 	 7
1451 	 »Ein 	 7
1452 	 flüchtig 	 7
1453 	 hört 	 7
1454 	 »Nun«, 	 7
1455 	 Zuerst 	 7
1456 	 liebsten 	 7
1457 	 erfahren, 	 7
1458 	 kennst 	 7
1459 	 unruhig 	 7
1460 	 Mannes 	 7
1461 	 klopfte 	 7
1462 	 Gesicht. 	 7
1463 	 hinaus. 	 7
1464 	 reichte 	 7
1465 	 erinnerte 	 7
1466 	 bestimmt, 	 7
1467 	 Ziel 	 7
1468 	 erhoben 	 7
1469 	 mochte 	 7
1470 	 weiter. 	 7
1471 	 führte 	 7
1472 	 alter 	 7
1473 	 »Ach, 	 7
1474 	 groß, 	 7
1475 	 Wasser 	 7
1476 	 worin 	 7
1477 	 freilich, 	 7
1478 	 bleiben. 	 7
1479 	 Schlaf, 	 7
1480 	 freute 	 7
1481 	 führt 	 7
1482 	 antwortete 	 7
1483 	 Aufenthalt 	 7
1484 	 hielten 	 7
1485 	 »Im 	 7
1486 	 »wenn 	 7
1487 	 daß, 	 7
1488 	 Schlitten, 	 7
1489 	 Ganze 	 7
1490 	 hervor, 	 7
1491 	 genommen 	 7
1492 	 Beine 	 7
1493 	 mußte. 	 7
1494 	 Mund, 	 7
1495 	 kurzem 	 7
1496 	 stand, 	 7
1497 	 Artur 	 7
1498 	 Gehilfen«, 	 7
1499 	 Haus. 	 7
1500 	 unwillkürlich 	 7
1501 	 gemeinsam 	 7
1502 	 Bemerkung 	 7
1503 	 Landvermesser?« 	 7
1504 	 Hätte 	 7
1505 	 hier?« 	 7
1506 	 Herrn, 	 7
1507 	 Mägde 	 7
1508 	 ganzes 	 7
1509 	 allerdings, 	 7
1510 	 Kaum 	 7
1511 	 Lächeln, 	 7
1512 	 scheint, 	 7
1513 	 denn? 	 7
1514 	 einer, 	 7
1515 	 vollständig 	 7
1516 	 gegangen 	 7
1517 	 sein? 	 7
1518 	 Anstrengung 	 7
1519 	 Zweck 	 7
1520 	 Statt 	 7
1521 	 Mauer 	 7
1522 	 gehen.« 	 7
1523 	 könntest 	 7
1524 	 ungestört 	 7
1525 	 durfte, 	 7
1526 	 kommen. 	 7
1527 	 »Von 	 7
1528 	 heraus, 	 7
1529 	 findet 	 7
1530 	 Zustimmung 	 7
1531 	 schöne 	 7
1532 	 Verlangen 	 7
1533 	 sein; 	 7
1534 	 jungen 	 7
1535 	 Freundinnen 	 7
1536 	 dem, 	 7
1537 	 Sie«, 	 7
1538 	 lächelnd, 	 7
1539 	 halbe 	 7
1540 	 Dienerschaft 	 7
1541 	 ertragen, 	 7
1542 	 Bitten 	 7
1543 	 herein, 	 7
1544 	 sitzt 	 7
1545 	 begannen 	 7
1546 	 Eindruck, 	 7
1547 	 elektrische 	 7
1548 	 fing 	 7
1549 	 mußten 	 7
1550 	 streng 	 7
1551 	 aufs 	 7
1552 	 machten 	 7
1553 	 kräftig 	 7
1554 	 Eifer 	 7
1555 	 schließlich, 	 7
1556 	 Gemeindevorsteher, 	 7
1557 	 Besprechung 	 7
1558 	 solches 	 7
1559 	 Freunde 	 7
1560 	 also, 	 7
1561 	 Wirtschaft 	 7
1562 	 glauben. 	 7
1563 	 Nichts 	 7
1564 	 Herrenhof, 	 7
1565 	 Vorschriften 	 7
1566 	 sagt 	 7
1567 	 einiges 	 7
1568 	 hören 	 7
1569 	 mögen 	 7
1570 	 gelungen, 	 7
1571 	 geschickt 	 7
1572 	 schweren 	 7
1573 	 Schrank 	 7
1574 	 Papiere 	 7
1575 	 soll, 	 7
1576 	 erinnern, 	 7
1577 	 Akten, 	 7
1578 	 jene 	 7
1579 	 Verhöre 	 7
1580 	 Überzeugung 	 7
1581 	 unseres 	 7
1582 	 gewöhnlich 	 7
1583 	 worden. 	 7
1584 	 liegt, 	 7
1585 	 mitten 	 7
1586 	 nicht? 	 7
1587 	 meist 	 7
1588 	 vorher 	 7
1589 	 fort. 	 7
1590 	 danach 	 7
1591 	 Ursache 	 7
1592 	 Hof, 	 7
1593 	 jung 	 7
1594 	 Beziehungen 	 7
1595 	 Gegenteil, 	 7
1596 	 Gründe 	 7
1597 	 arbeiten 	 7
1598 	 läßt, 	 7
1599 	 Zukunft 	 7
1600 	 gleichgültig 	 7
1601 	 davon, 	 7
1602 	 Erfahrung 	 7
1603 	 fertig, 	 7
1604 	 reichlich 	 7
1605 	 wohin 	 7
1606 	 möge 	 7
1607 	 wahr, 	 7
1608 	 willst, 	 7
1609 	 Zimmern 	 7
1610 	 Lehrers 	 7
1611 	 immer, 	 7
1612 	 denkt 	 7
1613 	 gewesen; 	 7
1614 	 Beispiel, 	 7
1615 	 Dunkel 	 7
1616 	 Essen 	 7
1617 	 langen 	 7
1618 	 bringen, 	 7
1619 	 Gang, 	 7
1620 	 fand, 	 7
1621 	 verstand, 	 7
1622 	 Klamms, 	 7
1623 	 ist? 	 7
1624 	 eilig 	 7
1625 	 leisten 	 7
1626 	 wisse, 	 7
1627 	 fortwährenden 	 7
1628 	 geblieben, 	 7
1629 	 Gitter 	 7
1630 	 Aufmerksamkeit 	 7
1631 	 Rede 	 7
1632 	 keiner 	 7
1633 	 Ähnliches 	 7
1634 	 anders, 	 7
1635 	 gesehen. 	 7
1636 	 Botschaften 	 7
1637 	 Botendienst 	 7
1638 	 Kleid, 	 7
1639 	 Kanzlei 	 7
1640 	 Zuständigkeit 	 7
1641 	 Galater 	 7
1642 	 Morgen, 	 7
1643 	 Sortinis 	 7
1644 	 Vorladung 	 7
1645 	 Verhandlungen 	 7
1646 	 Wägelchen 	 7
1647 	 führte, 	 6
1648 	 Nachtlager 	 6
1649 	 Gast 	 6
1650 	 Strohsack 	 6
1651 	 schlief 	 6
1652 	 kurze 	 6
1653 	 Mensch 	 6
1654 	 Sohn 	 6
1655 	 »In 	 6
1656 	 gräflichen 	 6
1657 	 fragen, 	 6
1658 	 laut 	 6
1659 	 erwartet 	 6
1660 	 Antwort. 	 6
1661 	 horchte 	 6
1662 	 alles. 	 6
1663 	 winkte 	 6
1664 	 Erinnerung 	 6
1665 	 gehöre 	 6
1666 	 dunklen 	 6
1667 	 Entfernung 	 6
1668 	 vor. 	 6
1669 	 »Auch 	 6
1670 	 infolgedessen 	 6
1671 	 aufnehmen 	 6
1672 	 Haufen 	 6
1673 	 lächerlich 	 6
1674 	 Fremder, 	 6
1675 	 Kinder, 	 6
1676 	 hinzu: 	 6
1677 	 Recht 	 6
1678 	 verlassen; 	 6
1679 	 »Mag 	 6
1680 	 ruhig, 	 6
1681 	 Immer 	 6
1682 	 riß 	 6
1683 	 los 	 6
1684 	 Fenster. 	 6
1685 	 freundlich 	 6
1686 	 folgte 	 6
1687 	 »Gewiß«, 	 6
1688 	 einzigen 	 6
1689 	 angezogen 	 6
1690 	 größer 	 6
1691 	 »hier 	 6
1692 	 brauchen 	 6
1693 	 Stock 	 6
1694 	 werden; 	 6
1695 	 zufrieden 	 6
1696 	 Augen. 	 6
1697 	 wen 	 6
1698 	 Fenster, 	 6
1699 	 klein 	 6
1700 	 gegeben 	 6
1701 	 unsicher 	 6
1702 	 Dieses 	 6
1703 	 darfst 	 6
1704 	 zusammen 	 6
1705 	 erkannte 	 6
1706 	 anderen. 	 6
1707 	 gut«, 	 6
1708 	 »Wo 	 6
1709 	 verwenden 	 6
1710 	 sprechen. 	 6
1711 	 unmöglich, 	 6
1712 	 abgesehen 	 6
1713 	 tiefer 	 6
1714 	 Rock 	 6
1715 	 hinaus 	 6
1716 	 jemandem 	 6
1717 	 bestand 	 6
1718 	 ich«, 	 6
1719 	 sanft 	 6
1720 	 blieb, 	 6
1721 	 Wünsche 	 6
1722 	 geben. 	 6
1723 	 dazu, 	 6
1724 	 Gedanken, 	 6
1725 	 erreichen, 	 6
1726 	 geblieben 	 6
1727 	 merken, 	 6
1728 	 hie 	 6
1729 	 Name 	 6
1730 	 zufällig 	 6
1731 	 Zeiten 	 6
1732 	 also«, 	 6
1733 	 »die 	 6
1734 	 hinzu, 	 6
1735 	 Umständen 	 6
1736 	 beherrschen 	 6
1737 	 wenige 	 6
1738 	 trieb 	 6
1739 	 Geheimnis 	 6
1740 	 wann 	 6
1741 	 Wind 	 6
1742 	 Hause, 	 6
1743 	 Schwierigkeit 	 6
1744 	 Also 	 6
1745 	 gefragt, 	 6
1746 	 halfen 	 6
1747 	 Bruder 	 6
1748 	 bewegen 	 6
1749 	 ihr. 	 6
1750 	 bestimmt 	 6
1751 	 sind; 	 6
1752 	 Gefälligkeit 	 6
1753 	 stellen 	 6
1754 	 etwa, 	 6
1755 	 stark 	 6
1756 	 Mittel 	 6
1757 	 Ehrgeiz 	 6
1758 	 merken 	 6
1759 	 Enttäuschungen 	 6
1760 	 sahen 	 6
1761 	 verhältnismäßig 	 6
1762 	 gerufen 	 6
1763 	 Ruf 	 6
1764 	 suchten 	 6
1765 	 hatte; 	 6
1766 	 Spiel 	 6
1767 	 beschäftigt 	 6
1768 	 Kaffee 	 6
1769 	 Laune 	 6
1770 	 zwei, 	 6
1771 	 Geheimnisse 	 6
1772 	 niemanden 	 6
1773 	 gehört, 	 6
1774 	 antworten, 	 6
1775 	 beweist 	 6
1776 	 Grund, 	 6
1777 	 Weise, 	 6
1778 	 dürfen 	 6
1779 	 rückte 	 6
1780 	 bewußt, 	 6
1781 	 vorhanden 	 6
1782 	 las 	 6
1783 	 kamen, 	 6
1784 	 berufen 	 6
1785 	 Pläne 	 6
1786 	 Armen 	 6
1787 	 Kerze 	 6
1788 	 verhält 	 6
1789 	 A 	 6
1790 	 erzähle 	 6
1791 	 Fall, 	 6
1792 	 Eile 	 6
1793 	 kleinsten 	 6
1794 	 Zunächst 	 6
1795 	 hierbei 	 6
1796 	 wären, 	 6
1797 	 Falle 	 6
1798 	 glaube, 	 6
1799 	 persönlich 	 6
1800 	 werden.« 	 6
1801 	 bestimmte 	 6
1802 	 gegenüber, 	 6
1803 	 zieht 	 6
1804 	 »Hast 	 6
1805 	 Küche, 	 6
1806 	 verlassen. 	 6
1807 	 glücklich, 	 6
1808 	 denken, 	 6
1809 	 vorausgesetzt, 	 6
1810 	 fragen 	 6
1811 	 nachher 	 6
1812 	 Leistungen 	 6
1813 	 »Klamm 	 6
1814 	 aufrecht 	 6
1815 	 Unterredung 	 6
1816 	 Sachen 	 6
1817 	 begann, 	 6
1818 	 Tagen 	 6
1819 	 denken 	 6
1820 	 gewartet 	 6
1821 	 Lehrerin, 	 6
1822 	 schlafen, 	 6
1823 	 Not 	 6
1824 	 Kräften 	 6
1825 	 Ehre 	 6
1826 	 schlimm 	 6
1827 	 sagst 	 6
1828 	 sieh, 	 6
1829 	 heraus 	 6
1830 	 Zimmermädchen, 	 6
1831 	 merkt 	 6
1832 	 zufrieden, 	 6
1833 	 Tor 	 6
1834 	 Spalt 	 6
1835 	 Verhalten 	 6
1836 	 Kognak 	 6
1837 	 jemand, 	 6
1838 	 erreicht, 	 6
1839 	 nachdem 	 6
1840 	 neu 	 6
1841 	 geht. 	 6
1842 	 Sekretär, 	 6
1843 	 Verhör 	 6
1844 	 Hilfe, 	 6
1845 	 Brunswick, 	 6
1846 	 beruhigen, 	 6
1847 	 damals, 	 6
1848 	 Lachen 	 6
1849 	 genügte 	 6
1850 	 genügt, 	 6
1851 	 fehlt 	 6
1852 	 Strafe 	 6
1853 	 Leiden 	 6
1854 	 Vergleich 	 6
1855 	 Posten 	 6
1856 	 Leben, 	 6
1857 	 betrogen 	 6
1858 	 böse 	 6
1859 	 Nachmittag 	 6
1860 	 Anfang 	 6
1861 	 bedeuten, 	 6
1862 	 Kanzleien, 	 6
1863 	 unzufrieden 	 6
1864 	 grob 	 6
1865 	 derart 	 6
1866 	 weitem 	 6
1867 	 Fest 	 6
1868 	 fahren 	 6
1869 	 klagen 	 6
1870 	 Verein 	 6
1871 	 Geschichten 	 6
1872 	 Jeremias. 	 6
1873 	 ernstlich 	 6
1874 	 deutete 	 5
1875 	 junger 	 5
1876 	 angezogen, 	 5
1877 	 entschuldigte 	 5
1878 	 wohnt 	 5
1879 	 früheren 	 5
1880 	 fragte: 	 5
1881 	 »Jetzt 	 5
1882 	 Respekt 	 5
1883 	 müssen.« 	 5
1884 	 Meine 	 5
1885 	 Erklärungen 	 5
1886 	 Gute 	 5
1887 	 allgemeine 	 5
1888 	 darum, 	 5
1889 	 Ankunft 	 5
1890 	 Landvermessers 	 5
1891 	 da. 	 5
1892 	 erzählte, 	 5
1893 	 aufgenommen, 	 5
1894 	 Natürlich 	 5
1895 	 Bosheit 	 5
1896 	 Vorstellung 	 5
1897 	 Bericht 	 5
1898 	 Spur 	 5
1899 	 Schwarzer, 	 5
1900 	 hervor. 	 5
1901 	 unwahrscheinlich 	 5
1902 	 wozu 	 5
1903 	 Waschbecken 	 5
1904 	 hinaus, 	 5
1905 	 erkannt 	 5
1906 	 Lampe 	 5
1907 	 Sorge 	 5
1908 	 schlechte 	 5
1909 	 wagte 	 5
1910 	 »Gewiß, 	 5
1911 	 Herr«, 	 5
1912 	 Schlosse 	 5
1913 	 Sollte 	 5
1914 	 arbeiten, 	 5
1915 	 fürchte 	 5
1916 	 sein.« 	 5
1917 	 richtigen 	 5
1918 	 Einzelheiten 	 5
1919 	 das?« 	 5
1920 	 um. 	 5
1921 	 nebenan 	 5
1922 	 neuer 	 5
1923 	 gewußt, 	 5
1924 	 erkennen. 	 5
1925 	 gerichtet, 	 5
1926 	 war; 	 5
1927 	 unsicher, 	 5
1928 	 merkwürdig 	 5
1929 	 Charakter 	 5
1930 	 Alten 	 5
1931 	 kleiner, 	 5
1932 	 Gruppe 	 5
1933 	 Schlag 	 5
1934 	 abend 	 5
1935 	 schnell. 	 5
1936 	 Frage: 	 5
1937 	 Fremden 	 5
1938 	 Anwesenheit 	 5
1939 	 daraus 	 5
1940 	 langer 	 5
1941 	 Weg. 	 5
1942 	 Schnee, 	 5
1943 	 Türe 	 5
1944 	 Stimme, 	 5
1945 	 Umfang 	 5
1946 	 nähern, 	 5
1947 	 angesehen, 	 5
1948 	 ich.« 	 5
1949 	 Worte. 	 5
1950 	 wollt 	 5
1951 	 lachend 	 5
1952 	 Lust, 	 5
1953 	 geschlossen 	 5
1954 	 alte, 	 5
1955 	 »Hier 	 5
1956 	 fahre 	 5
1957 	 besonderer 	 5
1958 	 leichte 	 5
1959 	 irgendwelchen 	 5
1960 	 krank 	 5
1961 	 erwähnte 	 5
1962 	 Peitsche 	 5
1963 	 hinten 	 5
1964 	 gehen«, 	 5
1965 	 Herz 	 5
1966 	 wagen 	 5
1967 	 wundere 	 5
1968 	 sehr, 	 5
1969 	 könne. 	 5
1970 	 entgegen. 	 5
1971 	 bestätigte 	 5
1972 	 weiteren 	 5
1973 	 »ihr 	 5
1974 	 müßt 	 5
1975 	 »wie 	 5
1976 	 behandeln 	 5
1977 	 gebe 	 5
1978 	 Gesellschaft 	 5
1979 	 Während 	 5
1980 	 so. 	 5
1981 	 einverstanden, 	 5
1982 	 wichtiger 	 5
1983 	 knapp 	 5
1984 	 Sein 	 5
1985 	 Umstände 	 5
1986 	 begrüßte 	 5
1987 	 haben.« 	 5
1988 	 Schwierigkeiten 	 5
1989 	 geschlafen 	 5
1990 	 nochmals 	 5
1991 	 imstande, 	 5
1992 	 Dorfe, 	 5
1993 	 wären. 	 5
1994 	 gesagt. 	 5
1995 	 fürchtete 	 5
1996 	 Aufnahme 	 5
1997 	 wohnen, 	 5
1998 	 übel 	 5
1999 	 gelesen 	 5
2000 	 Absichten 	 5
2001 	 Bote, 	 5
2002 	 Namen. 	 5
2003 	 wärest 	 5
2004 	 gehen; 	 5
2005 	 müsse, 	 5
2006 	 Gehen 	 5
2007 	 hohe 	 5
2008 	 abgewiesen 	 5
2009 	 vorüber, 	 5
2010 	 hinab. 	 5
2011 	 wolltest 	 5
2012 	 Mißverständnis 	 5
2013 	 große, 	 5
2014 	 verbunden 	 5
2015 	 saß, 	 5
2016 	 Anspruch 	 5
2017 	 Kräfte 	 5
2018 	 Herrenhof. 	 5
2019 	 Unterschiede 	 5
2020 	 ausschließlich 	 5
2021 	 außerordentlich 	 5
2022 	 überzeugt, 	 5
2023 	 Zufall 	 5
2024 	 entdeckt 	 5
2025 	 würden, 	 5
2026 	 der, 	 5
2027 	 irgendeinen 	 5
2028 	 Ehe 	 5
2029 	 erklären 	 5
2030 	 kaum, 	 5
2031 	 Blicken 	 5
2032 	 Wirkung 	 5
2033 	 leer. 	 5
2034 	 an; 	 5
2035 	 verstehen 	 5
2036 	 nennen 	 5
2037 	 herum, 	 5
2038 	 gemeinsamen 	 5
2039 	 Schrei 	 5
2040 	 Volk 	 5
2041 	 habe; 	 5
2042 	 viel, 	 5
2043 	 hob 	 5
2044 	 »in 	 5
2045 	 Stall 	 5
2046 	 »Vielleicht 	 5
2047 	 bemerkt 	 5
2048 	 gilt 	 5
2049 	 brannte 	 5
2050 	 streckte 	 5
2051 	 halten, 	 5
2052 	 Geruch 	 5
2053 	 Glück, 	 5
2054 	 völliger 	 5
2055 	 geheizt 	 5
2056 	 Widerstand 	 5
2057 	 willkommen 	 5
2058 	 »sie 	 5
2059 	 »dann 	 5
2060 	 Tränen 	 5
2061 	 sagen: 	 5
2062 	 Verhältnisse 	 5
2063 	 »Sehen 	 5
2064 	 bedeutet 	 5
2065 	 Stellung, 	 5
2066 	 muß. 	 5
2067 	 sollte. 	 5
2068 	 tat, 	 5
2069 	 Ende, 	 5
2070 	 Sache, 	 5
2071 	 gelassen 	 5
2072 	 verhält, 	 5
2073 	 glaubt 	 5
2074 	 kleinste 	 5
2075 	 angeblich 	 5
2076 	 indem 	 5
2077 	 gehalten, 	 5
2078 	 versuchen 	 5
2079 	 erzählen 	 5
2080 	 darf, 	 5
2081 	 Gewiß, 	 5
2082 	 Wohnung 	 5
2083 	 hiesigen 	 5
2084 	 vieles 	 5
2085 	 Ach, 	 5
2086 	 bittend 	 5
2087 	 fürchten 	 5
2088 	 Behandlung 	 5
2089 	 dachte, 	 5
2090 	 verteidigen, 	 5
2091 	 gehandelt 	 5
2092 	 innerhalb 	 5
2093 	 Tages 	 5
2094 	 Macht, 	 5
2095 	 gemerkt 	 5
2096 	 Fall. 	 5
2097 	 erzählen. 	 5
2098 	 nebenbei 	 5
2099 	 stolz 	 5
2100 	 kalt, 	 5
2101 	 Hand. 	 5
2102 	 zugeteilt 	 5
2103 	 Geschichte 	 5
2104 	 Organisation 	 5
2105 	 Sordinis 	 5
2106 	 Mizzi 	 5
2107 	 unrichtig 	 5
2108 	 Verzweiflung 	 5
2109 	 behaupten, 	 5
2110 	 zweiten 	 5
2111 	 Person, 	 5
2112 	 geringsten 	 5
2113 	 anfangs 	 5
2114 	 täglich 	 5
2115 	 könnten, 	 5
